listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,revenue_earned
53028742,10/4/2022,t,$340.00,$0.00,2,28,0
53028742,10/5/2022,t,$340.00,$0.00,2,28,0
53028742,10/6/2022,t,$340.00,$0.00,2,28,0
53029011,9/8/2022,t,$340.00,$0.00,2,28,0
53029011,9/9/2022,f,$340.00,$340.00,2,28,340
53029011,9/10/2022,f,$340.00,$340.00,2,28,340
53029011,9/11/2022,f,$289.00,$289.00,2,28,289
53029011,9/12/2022,f,$289.00,$289.00,2,28,289
53029011,9/13/2022,f,$289.00,$289.00,2,28,289
53029011,9/14/2022,f,$340.00,$340.00,2,28,340
53029011,9/15/2022,f,$340.00,$340.00,2,28,340
53029011,9/16/2022,t,$340.00,$0.00,1,28,0
53029011,9/17/2022,f,$340.00,$340.00,2,28,340
53029011,9/18/2022,f,$289.00,$289.00,2,28,289
53029011,9/19/2022,f,$289.00,$289.00,2,28,289
53029011,9/20/2022,f,$340.00,$340.00,2,28,340
53029011,9/21/2022,f,$340.00,$340.00,2,28,340
53029011,9/22/2022,f,$340.00,$340.00,2,28,340
53029011,9/23/2022,f,$340.00,$340.00,2,28,340
53029011,9/24/2022,f,$340.00,$340.00,2,28,340
53029011,9/25/2022,f,$340.00,$340.00,2,28,340
53029011,9/26/2022,f,$340.00,$340.00,2,28,340
53029011,9/27/2022,f,$340.00,$340.00,2,28,340
53029011,9/28/2022,t,$340.00,$0.00,1,28,0
53029011,9/29/2022,t,$340.00,$0.00,2,28,0
53029011,9/30/2022,t,$340.00,$0.00,2,28,0
53029011,10/1/2022,t,$340.00,$0.00,2,28,0
53029011,10/2/2022,t,$340.00,$0.00,2,28,0
53029011,10/3/2022,t,$340.00,$0.00,2,28,0
53029011,10/4/2022,f,$340.00,$340.00,2,28,340
53029011,10/5/2022,f,$340.00,$340.00,2,28,340
53029011,10/6/2022,f,$340.00,$340.00,2,28,340
53045965,9/8/2022,f,$300.00,$300.00,2,28,300
53045965,9/9/2022,f,$240.00,$240.00,2,28,240
53045965,9/10/2022,f,$240.00,$240.00,2,28,240
53045965,9/11/2022,f,$180.00,$180.00,2,28,180
53045965,9/12/2022,f,$180.00,$180.00,2,28,180
53045965,9/13/2022,f,$180.00,$180.00,2,28,180
53045965,9/14/2022,f,$240.00,$240.00,2,28,240
53045965,9/15/2022,f,$240.00,$240.00,2,28,240
53045965,9/16/2022,f,$240.00,$240.00,2,28,240
53045965,9/17/2022,f,$240.00,$240.00,2,28,240
53045965,9/18/2022,f,$196.00,$196.00,2,28,196
53045965,9/19/2022,f,$180.00,$180.00,2,28,180
53045965,9/20/2022,f,$240.00,$240.00,2,28,240
53045965,9/21/2022,f,$240.00,$240.00,2,28,240
53045965,9/22/2022,f,$260.00,$260.00,2,28,260
53045965,9/23/2022,f,$260.00,$260.00,2,28,260
53045965,9/24/2022,f,$260.00,$260.00,2,28,260
53045965,9/25/2022,f,$240.00,$240.00,2,28,240
53045965,9/26/2022,f,$240.00,$240.00,2,28,240
53045965,9/27/2022,f,$240.00,$240.00,2,28,240
53045965,9/28/2022,f,$240.00,$240.00,2,28,240
53045965,9/29/2022,f,$240.00,$240.00,2,28,240
53045965,9/30/2022,f,$240.00,$240.00,2,28,240
53045965,10/1/2022,f,$240.00,$240.00,2,28,240
53045965,10/2/2022,f,$240.00,$240.00,2,28,240
53045965,10/3/2022,f,$240.00,$240.00,2,28,240
53045965,10/4/2022,f,$240.00,$240.00,2,28,240
53045965,10/5/2022,f,$240.00,$240.00,2,28,240
53045965,10/6/2022,t,$240.00,$0.00,1,28,0
53051231,9/7/2022,f,$145.00,$145.00,31,90,145
53051231,9/8/2022,f,$145.00,$145.00,31,90,145
53051231,9/9/2022,f,$145.00,$145.00,31,90,145
53051231,9/10/2022,f,$145.00,$145.00,31,90,145
53051231,9/11/2022,f,$145.00,$145.00,31,90,145
53051231,9/12/2022,f,$145.00,$145.00,31,90,145
53051231,9/13/2022,f,$145.00,$145.00,31,90,145
53051231,9/14/2022,f,$145.00,$145.00,31,90,145
53051231,9/15/2022,f,$145.00,$145.00,31,90,145
53051231,9/16/2022,f,$145.00,$145.00,31,90,145
53051231,9/17/2022,f,$145.00,$145.00,31,90,145
53051231,9/18/2022,f,$145.00,$145.00,31,90,145
53051231,9/19/2022,t,$145.00,$0.00,31,90,0
53051231,9/20/2022,t,$145.00,$0.00,31,90,0
53051231,9/21/2022,t,$145.00,$0.00,31,90,0
53051231,9/22/2022,t,$145.00,$0.00,31,90,0
53051231,9/23/2022,t,$145.00,$0.00,31,90,0
53051231,9/24/2022,t,$145.00,$0.00,31,90,0
53051231,9/25/2022,t,$145.00,$0.00,31,90,0
53051231,9/26/2022,t,$145.00,$0.00,31,90,0
53051231,9/27/2022,t,$145.00,$0.00,31,90,0
53051231,9/28/2022,t,$145.00,$0.00,31,90,0
53051231,9/29/2022,t,$145.00,$0.00,31,90,0
53051231,9/30/2022,t,$145.00,$0.00,31,90,0
53051231,10/1/2022,t,$145.00,$0.00,31,90,0
53051231,10/2/2022,t,$145.00,$0.00,31,90,0
53051231,10/3/2022,t,$145.00,$0.00,31,90,0
53051231,10/4/2022,t,$145.00,$0.00,31,90,0
53051231,10/5/2022,t,$145.00,$0.00,31,90,0
53051231,10/6/2022,t,$145.00,$0.00,31,90,0
53057804,9/7/2022,f,$430.00,$430.00,3,1125,430
53057804,9/8/2022,f,$430.00,$430.00,3,1125,430
53057804,9/9/2022,f,$430.00,$430.00,3,1125,430
53057804,9/10/2022,f,$430.00,$430.00,3,1125,430
53057804,9/11/2022,f,$550.00,$550.00,3,1125,550
53057804,9/12/2022,f,$550.00,$550.00,3,1125,550
53057804,9/13/2022,f,$550.00,$550.00,3,1125,550
53057804,9/14/2022,f,$550.00,$550.00,1,1125,550
53057804,9/15/2022,f,$550.00,$550.00,1,1125,550
53057804,9/16/2022,f,$550.00,$550.00,3,1125,550
53057804,9/17/2022,f,$550.00,$550.00,3,1125,550
53057804,9/18/2022,f,$550.00,$550.00,3,1125,550
53057804,9/19/2022,f,$550.00,$550.00,3,1125,550
53057804,9/20/2022,f,$550.00,$550.00,1,1125,550
53057804,9/21/2022,f,$550.00,$550.00,3,1125,550
53057804,9/22/2022,f,$550.00,$550.00,3,1125,550
53057804,9/23/2022,f,$550.00,$550.00,3,1125,550
53057804,9/24/2022,f,$550.00,$550.00,3,1125,550
53057804,9/25/2022,f,$550.00,$550.00,3,1125,550
53057804,9/26/2022,f,$550.00,$550.00,3,1125,550
53057804,9/27/2022,f,$550.00,$550.00,3,1125,550
53057804,9/28/2022,f,$550.00,$550.00,3,1125,550
53057804,9/29/2022,f,$550.00,$550.00,3,1125,550
53057804,9/30/2022,f,$550.00,$550.00,3,1125,550
53057804,10/1/2022,f,$430.00,$430.00,3,1125,430
53057804,10/2/2022,f,$430.00,$430.00,3,1125,430
53057804,10/3/2022,f,$430.00,$430.00,3,1125,430
53057804,10/4/2022,f,$430.00,$430.00,3,1125,430
53057804,10/5/2022,f,$430.00,$430.00,3,1125,430
53057804,10/6/2022,f,$430.00,$430.00,3,1125,430
53058987,9/7/2022,t,$500.00,$0.00,7,14,0
53058987,9/8/2022,f,$500.00,$500.00,7,14,500
53058987,9/9/2022,f,$500.00,$500.00,7,14,500
53058987,9/10/2022,f,$500.00,$500.00,7,14,500
53058987,9/11/2022,f,$500.00,$500.00,7,14,500
53058987,9/12/2022,f,$500.00,$500.00,7,14,500
53058987,9/13/2022,f,$500.00,$500.00,7,14,500
53058987,9/14/2022,f,$500.00,$500.00,7,14,500
53058987,9/15/2022,f,$500.00,$500.00,7,14,500
53058987,9/16/2022,f,$500.00,$500.00,7,14,500
53058987,9/17/2022,f,$500.00,$500.00,7,14,500
53058987,9/18/2022,f,$500.00,$500.00,7,14,500
53058987,9/19/2022,f,$500.00,$500.00,7,14,500
53058987,9/20/2022,f,$500.00,$500.00,7,14,500
53058987,9/21/2022,f,$500.00,$500.00,7,14,500
53058987,9/22/2022,f,$500.00,$500.00,7,14,500
53058987,9/23/2022,f,$500.00,$500.00,7,14,500
53058987,9/24/2022,f,$500.00,$500.00,7,14,500
53058987,9/25/2022,f,$500.00,$500.00,7,14,500
53058987,9/26/2022,f,$500.00,$500.00,7,14,500
53058987,9/27/2022,f,$500.00,$500.00,7,14,500
53058987,9/28/2022,f,$500.00,$500.00,7,14,500
53058987,9/29/2022,f,$500.00,$500.00,7,14,500
53058987,9/30/2022,f,$500.00,$500.00,7,14,500
53058987,10/1/2022,f,$500.00,$500.00,3,1125,500
53058987,10/2/2022,f,$500.00,$500.00,3,1125,500
53058987,10/3/2022,f,$500.00,$500.00,3,1125,500
53058987,10/4/2022,f,$500.00,$500.00,3,1125,500
53058987,10/5/2022,f,$500.00,$500.00,3,1125,500
53058987,10/6/2022,f,$425.00,$425.00,3,1125,425
53076064,9/8/2022,f,$329.00,$329.00,30,90,329
53076064,9/9/2022,f,$329.00,$329.00,30,90,329
53076064,9/10/2022,f,$329.00,$329.00,30,90,329
53076064,9/11/2022,f,$329.00,$329.00,30,90,329
53076064,9/12/2022,f,$329.00,$329.00,30,90,329
53076064,9/13/2022,f,$329.00,$329.00,30,90,329
53076064,9/14/2022,f,$329.00,$329.00,30,90,329
53076064,9/15/2022,f,$329.00,$329.00,30,90,329
53076064,9/16/2022,f,$329.00,$329.00,30,90,329
53076064,9/17/2022,f,$329.00,$329.00,30,90,329
53076064,9/18/2022,f,$329.00,$329.00,30,90,329
53076064,9/19/2022,f,$329.00,$329.00,30,90,329
53076064,9/20/2022,f,$329.00,$329.00,30,90,329
53076064,9/21/2022,f,$329.00,$329.00,30,90,329
53076064,9/22/2022,f,$329.00,$329.00,30,90,329
53076064,9/23/2022,f,$329.00,$329.00,30,90,329
53076064,9/24/2022,f,$329.00,$329.00,30,90,329
53076064,9/25/2022,f,$329.00,$329.00,30,90,329
53076064,9/26/2022,f,$329.00,$329.00,30,90,329
53076064,9/27/2022,f,$329.00,$329.00,30,90,329
53076064,9/28/2022,f,$329.00,$329.00,30,90,329
53076064,9/29/2022,f,$329.00,$329.00,30,90,329
53076064,9/30/2022,f,$329.00,$329.00,30,90,329
53076064,10/1/2022,f,$329.00,$329.00,30,90,329
53076064,10/2/2022,f,$329.00,$329.00,30,90,329
53076064,10/3/2022,f,$329.00,$329.00,30,90,329
53076064,10/4/2022,f,$329.00,$329.00,30,90,329
53076064,10/5/2022,f,$329.00,$329.00,30,90,329
53076064,10/6/2022,f,$329.00,$329.00,30,90,329
53077465,9/8/2022,f,$300.00,$300.00,1,10,300
53077465,9/9/2022,f,$300.00,$300.00,1,10,300
53077465,9/10/2022,f,$300.00,$300.00,1,10,300
53077465,9/11/2022,f,$300.00,$300.00,1,10,300
53077465,9/12/2022,f,$300.00,$300.00,1,10,300
53077465,9/13/2022,f,$300.00,$300.00,1,10,300
53077465,9/14/2022,f,$300.00,$300.00,1,10,300
53077465,9/15/2022,f,$300.00,$300.00,1,10,300
53077465,9/16/2022,f,$300.00,$300.00,1,10,300
53077465,9/17/2022,f,$300.00,$300.00,1,10,300
53077465,9/18/2022,f,$300.00,$300.00,1,10,300
53077465,9/19/2022,f,$300.00,$300.00,1,10,300
53077465,9/20/2022,f,$300.00,$300.00,1,10,300
53077465,9/21/2022,f,$300.00,$300.00,1,10,300
53077465,9/22/2022,f,$300.00,$300.00,1,10,300
53077465,9/23/2022,f,$300.00,$300.00,1,10,300
53077465,9/24/2022,f,$300.00,$300.00,1,10,300
53077465,9/25/2022,f,$300.00,$300.00,1,10,300
53077465,9/26/2022,f,$300.00,$300.00,1,10,300
53077465,9/27/2022,f,$300.00,$300.00,1,10,300
53077465,9/28/2022,f,$300.00,$300.00,1,10,300
53077465,9/29/2022,f,$300.00,$300.00,1,10,300
53077465,9/30/2022,f,$300.00,$300.00,1,10,300
53077465,10/1/2022,f,$300.00,$300.00,1,10,300
53077465,10/2/2022,f,$300.00,$300.00,1,10,300
53077465,10/3/2022,f,$300.00,$300.00,1,10,300
53077465,10/4/2022,f,$300.00,$300.00,1,10,300
53077465,10/5/2022,f,$300.00,$300.00,1,10,300
53077465,10/6/2022,f,$300.00,$300.00,1,10,300
53079539,9/7/2022,f,$138.00,$138.00,4,1125,138
53079539,9/8/2022,t,$126.00,$0.00,4,1125,0
53079539,9/9/2022,f,$139.00,$139.00,4,1125,139
53079539,9/10/2022,f,$140.00,$140.00,4,1125,140
53079539,9/11/2022,f,$138.00,$138.00,4,1125,138
53079539,9/12/2022,f,$138.00,$138.00,4,1125,138
53079539,9/13/2022,f,$137.00,$137.00,4,1125,137
53079539,9/14/2022,f,$138.00,$138.00,4,1125,138
53079539,9/15/2022,f,$138.00,$138.00,4,1125,138
53079539,9/16/2022,f,$135.00,$135.00,4,1125,135
53079539,9/17/2022,f,$163.00,$163.00,4,1125,163
53079539,9/18/2022,f,$149.00,$149.00,4,1125,149
53079539,9/19/2022,f,$149.00,$149.00,4,1125,149
53079539,9/20/2022,f,$149.00,$149.00,4,1125,149
53079539,9/21/2022,f,$149.00,$149.00,4,1125,149
53079539,9/22/2022,f,$149.00,$149.00,4,1125,149
53079539,9/23/2022,f,$149.00,$149.00,4,1125,149
53079539,9/24/2022,f,$149.00,$149.00,4,1125,149
53079539,9/25/2022,f,$155.00,$155.00,4,1125,155
53079539,9/26/2022,f,$146.00,$146.00,4,1125,146
53079539,9/27/2022,f,$146.00,$146.00,4,1125,146
53079539,9/28/2022,f,$147.00,$147.00,4,1125,147
53079539,9/29/2022,f,$148.00,$148.00,4,1125,148
53079539,9/30/2022,f,$152.00,$152.00,4,1125,152
53079539,10/1/2022,f,$153.00,$153.00,4,1125,153
53079539,10/2/2022,t,$126.00,$0.00,4,1125,0
53079539,10/3/2022,t,$126.00,$0.00,4,1125,0
53079539,10/4/2022,t,$126.00,$0.00,4,1125,0
53079539,10/5/2022,f,$141.00,$141.00,4,1125,141
53079539,10/6/2022,f,$141.00,$141.00,4,1125,141
53101927,9/8/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/9/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/10/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/11/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/12/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/13/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/14/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/15/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/16/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/17/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/18/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/19/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/20/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/21/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/22/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/23/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/24/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,9/25/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/26/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/27/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/28/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/29/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,9/30/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,10/1/2022,f,"$1,500.00","$1,500.00",3,365,1500
53101927,10/2/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,10/3/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,10/4/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,10/5/2022,f,"$1,500.00","$1,500.00",2,365,1500
53101927,10/6/2022,f,"$1,500.00","$1,500.00",2,365,1500
53111795,9/8/2022,f,$340.00,$340.00,2,28,340
53111795,9/9/2022,f,$340.00,$340.00,2,28,340
53111795,9/10/2022,f,$340.00,$340.00,2,28,340
53111795,9/11/2022,f,$332.00,$332.00,2,28,332
53111795,9/12/2022,f,$332.00,$332.00,2,28,332
53111795,9/13/2022,f,$332.00,$332.00,2,28,332
53111795,9/14/2022,f,$340.00,$340.00,2,28,340
53111795,9/15/2022,t,$340.00,$0.00,1,28,0
53111795,9/16/2022,f,$340.00,$340.00,2,28,340
53111795,9/17/2022,f,$340.00,$340.00,2,28,340
53111795,9/18/2022,t,$289.00,$0.00,1,28,0
53111795,9/19/2022,f,$332.00,$332.00,2,28,332
53111795,9/20/2022,f,$340.00,$340.00,2,28,340
53111795,9/21/2022,f,$340.00,$340.00,2,28,340
53111795,9/22/2022,f,$340.00,$340.00,2,28,340
53111795,9/23/2022,f,$340.00,$340.00,2,28,340
53111795,9/24/2022,f,$340.00,$340.00,2,28,340
53111795,9/25/2022,f,$340.00,$340.00,2,28,340
53111795,9/26/2022,t,$340.00,$0.00,2,28,0
53111795,9/27/2022,t,$340.00,$0.00,2,28,0
53111795,9/28/2022,t,$340.00,$0.00,2,28,0
53111795,9/29/2022,t,$340.00,$0.00,1,28,0
53111795,9/30/2022,f,$340.00,$340.00,2,28,340
53111795,10/1/2022,f,$340.00,$340.00,2,28,340
53111795,10/2/2022,t,$340.00,$0.00,2,28,0
53111795,10/3/2022,t,$340.00,$0.00,2,28,0
53111795,10/4/2022,t,$340.00,$0.00,2,28,0
53111795,10/5/2022,t,$340.00,$0.00,2,28,0
53111795,10/6/2022,f,$340.00,$340.00,2,28,340
53112096,9/8/2022,f,$340.00,$340.00,2,28,340
53112096,9/9/2022,f,$340.00,$340.00,2,28,340
53112096,9/10/2022,f,$340.00,$340.00,2,28,340
53112096,9/11/2022,f,$250.00,$250.00,2,28,250
53112096,9/12/2022,f,$250.00,$250.00,2,28,250
53112096,9/13/2022,f,$289.00,$289.00,2,28,289
53112096,9/14/2022,f,$340.00,$340.00,2,28,340
53112096,9/15/2022,t,$340.00,$0.00,2,28,0
53112096,9/16/2022,t,$340.00,$0.00,2,28,0
53112096,9/17/2022,t,$340.00,$0.00,2,28,0
53112096,9/18/2022,t,$289.00,$0.00,2,28,0
53112096,9/19/2022,t,$289.00,$0.00,2,28,0
53112096,9/20/2022,t,$340.00,$0.00,2,28,0
53112096,9/21/2022,t,$340.00,$0.00,2,28,0
53112096,9/22/2022,t,$340.00,$0.00,2,28,0
53112096,9/23/2022,t,$340.00,$0.00,2,28,0
53112096,9/24/2022,t,$340.00,$0.00,2,28,0
53112096,9/25/2022,t,$340.00,$0.00,2,28,0
53112096,9/26/2022,t,$340.00,$0.00,2,28,0
53112096,9/27/2022,t,$340.00,$0.00,2,28,0
53112096,9/28/2022,t,$340.00,$0.00,2,28,0
53112096,9/29/2022,t,$340.00,$0.00,2,28,0
53112096,9/30/2022,t,$340.00,$0.00,2,28,0
53112096,10/1/2022,t,$340.00,$0.00,2,28,0
53112096,10/2/2022,t,$340.00,$0.00,2,28,0
53112096,10/3/2022,t,$340.00,$0.00,2,28,0
53112096,10/4/2022,t,$340.00,$0.00,2,28,0
53112096,10/5/2022,t,$340.00,$0.00,2,28,0
53112096,10/6/2022,t,$340.00,$0.00,2,28,0
53112471,9/8/2022,f,$300.00,$300.00,2,28,300
53112471,9/9/2022,f,$240.00,$240.00,2,28,240
53112471,9/10/2022,f,$240.00,$240.00,2,28,240
53112471,9/11/2022,f,$180.00,$180.00,2,28,180
53112471,9/12/2022,f,$180.00,$180.00,2,28,180
53112471,9/13/2022,f,$180.00,$180.00,2,28,180
53112471,9/14/2022,f,$240.00,$240.00,2,28,240
53112471,9/15/2022,f,$240.00,$240.00,1,28,240
53112471,9/16/2022,f,$240.00,$240.00,2,28,240
53112471,9/17/2022,f,$240.00,$240.00,2,28,240
53112471,9/18/2022,f,$186.00,$186.00,2,28,186
53112471,9/19/2022,f,$180.00,$180.00,2,28,180
53112471,9/20/2022,f,$240.00,$240.00,2,28,240
53112471,9/21/2022,f,$240.00,$240.00,2,28,240
53112471,9/22/2022,f,$260.00,$260.00,2,28,260
53112471,9/23/2022,f,$260.00,$260.00,2,28,260
53112471,9/24/2022,f,$260.00,$260.00,2,28,260
53112471,9/25/2022,f,$240.00,$240.00,2,28,240
53112471,9/26/2022,f,$240.00,$240.00,2,28,240
53112471,9/27/2022,f,$240.00,$240.00,2,28,240
53112471,9/28/2022,f,$240.00,$240.00,1,28,240
53112471,9/29/2022,f,$240.00,$240.00,2,28,240
53112471,9/30/2022,f,$240.00,$240.00,2,28,240
53112471,10/1/2022,f,$240.00,$240.00,2,28,240
53112471,10/2/2022,t,$240.00,$0.00,1,28,0
53112471,10/3/2022,f,$240.00,$240.00,2,28,240
53112471,10/4/2022,f,$240.00,$240.00,2,28,240
53112471,10/5/2022,f,$240.00,$240.00,2,28,240
53112471,10/6/2022,f,$240.00,$240.00,2,28,240
53112729,9/8/2022,f,$300.00,$300.00,2,28,300
53112729,9/9/2022,f,$240.00,$240.00,2,28,240
53112729,9/10/2022,f,$240.00,$240.00,2,28,240
53112729,9/11/2022,f,$204.00,$204.00,1,28,204
53112729,9/12/2022,f,$180.00,$180.00,2,28,180
53112729,9/13/2022,f,$180.00,$180.00,2,28,180
53112729,9/14/2022,f,$240.00,$240.00,2,28,240
53112729,9/15/2022,f,$240.00,$240.00,2,28,240
53112729,9/16/2022,f,$240.00,$240.00,2,28,240
53112729,9/17/2022,f,$240.00,$240.00,2,28,240
53112729,9/18/2022,f,$180.00,$180.00,2,28,180
53112729,9/19/2022,f,$180.00,$180.00,2,28,180
53112729,9/20/2022,f,$240.00,$240.00,2,28,240
53112729,9/21/2022,f,$240.00,$240.00,2,28,240
53112729,9/22/2022,f,$260.00,$260.00,2,28,260
53112729,9/23/2022,f,$260.00,$260.00,2,28,260
53112729,9/24/2022,f,$260.00,$260.00,2,28,260
53112729,9/25/2022,t,$240.00,$0.00,1,28,0
53112729,9/26/2022,f,$240.00,$240.00,2,28,240
53112729,9/27/2022,f,$240.00,$240.00,2,28,240
53112729,9/28/2022,f,$240.00,$240.00,2,28,240
53112729,9/29/2022,f,$240.00,$240.00,1,28,240
53112729,9/30/2022,f,$240.00,$240.00,2,28,240
53112729,10/1/2022,f,$240.00,$240.00,2,28,240
53112729,10/2/2022,f,$240.00,$240.00,2,28,240
53112729,10/3/2022,f,$240.00,$240.00,2,28,240
53112729,10/4/2022,f,$240.00,$240.00,2,28,240
53112729,10/5/2022,f,$240.00,$240.00,2,28,240
53112729,10/6/2022,f,$240.00,$240.00,2,28,240
53128684,9/7/2022,f,$196.00,$196.00,4,1125,196
53128684,9/8/2022,f,$196.00,$196.00,4,1125,196
53128684,9/9/2022,f,$196.00,$196.00,4,1125,196
53128684,9/10/2022,f,$196.00,$196.00,4,1125,196
53128684,9/11/2022,f,$196.00,$196.00,4,1125,196
53128684,9/12/2022,f,$196.00,$196.00,4,1125,196
53128684,9/13/2022,f,$196.00,$196.00,4,1125,196
53128684,9/14/2022,f,$196.00,$196.00,4,1125,196
53128684,9/15/2022,f,$196.00,$196.00,4,1125,196
53128684,9/16/2022,f,$196.00,$196.00,4,1125,196
53128684,9/17/2022,f,$215.00,$215.00,3,1125,215
53128684,9/18/2022,f,$215.00,$215.00,4,1125,215
53128684,9/19/2022,f,$215.00,$215.00,4,1125,215
53128684,9/20/2022,f,$196.00,$196.00,4,1125,196
53128684,9/21/2022,f,$196.00,$196.00,4,1125,196
53128684,9/22/2022,f,$196.00,$196.00,4,1125,196
53128684,9/23/2022,f,$196.00,$196.00,4,1125,196
53128684,9/24/2022,f,$196.00,$196.00,4,1125,196
53128684,9/25/2022,f,$196.00,$196.00,4,1125,196
53128684,9/26/2022,f,$196.00,$196.00,4,1125,196
53128684,9/27/2022,f,$196.00,$196.00,4,1125,196
53128684,9/28/2022,f,$196.00,$196.00,4,1125,196
53128684,9/29/2022,f,$196.00,$196.00,4,1125,196
53128684,9/30/2022,f,$196.00,$196.00,4,1125,196
53128684,10/1/2022,f,$196.00,$196.00,4,1125,196
53128684,10/2/2022,f,$196.00,$196.00,4,1125,196
53128684,10/3/2022,f,$196.00,$196.00,4,1125,196
53128684,10/4/2022,f,$196.00,$196.00,4,1125,196
53128684,10/5/2022,f,$196.00,$196.00,4,1125,196
53128684,10/6/2022,f,$196.00,$196.00,4,1125,196
53132292,9/7/2022,f,$180.00,$180.00,2,28,180
53132292,9/8/2022,f,$300.00,$300.00,2,28,300
53132292,9/9/2022,f,$240.00,$240.00,2,28,240
53132292,9/10/2022,f,$240.00,$240.00,2,28,240
53132292,9/11/2022,f,$180.00,$180.00,2,28,180
53132292,9/12/2022,f,$180.00,$180.00,2,28,180
53132292,9/13/2022,f,$180.00,$180.00,2,28,180
53132292,9/14/2022,f,$240.00,$240.00,2,28,240
53132292,9/15/2022,f,$240.00,$240.00,2,28,240
53132292,9/16/2022,f,$240.00,$240.00,2,28,240
53132292,9/17/2022,f,$240.00,$240.00,2,28,240
53132292,9/18/2022,f,$200.00,$200.00,2,28,200
53132292,9/19/2022,f,$182.00,$182.00,2,28,182
53132292,9/20/2022,f,$240.00,$240.00,2,28,240
53132292,9/21/2022,f,$240.00,$240.00,2,28,240
53132292,9/22/2022,f,$260.00,$260.00,2,28,260
53132292,9/23/2022,f,$260.00,$260.00,2,28,260
53132292,9/24/2022,f,$260.00,$260.00,2,28,260
53132292,9/25/2022,f,$240.00,$240.00,2,28,240
53132292,9/26/2022,f,$240.00,$240.00,2,28,240
53132292,9/27/2022,t,$240.00,$0.00,1,28,0
53132292,9/28/2022,f,$240.00,$240.00,2,28,240
53132292,9/29/2022,f,$240.00,$240.00,2,28,240
53132292,9/30/2022,f,$240.00,$240.00,2,28,240
53132292,10/1/2022,f,$240.00,$240.00,2,28,240
53132292,10/2/2022,f,$240.00,$240.00,2,28,240
53132292,10/3/2022,f,$240.00,$240.00,2,28,240
53132292,10/4/2022,f,$240.00,$240.00,2,28,240
53132292,10/5/2022,f,$240.00,$240.00,2,28,240
53132292,10/6/2022,f,$240.00,$240.00,2,28,240
53132475,9/8/2022,f,$300.00,$300.00,2,28,300
53132475,9/9/2022,f,$240.00,$240.00,2,28,240
53132475,9/10/2022,f,$240.00,$240.00,1,28,240
53132475,9/11/2022,f,$180.00,$180.00,2,28,180
53132475,9/12/2022,f,$180.00,$180.00,2,28,180
53132475,9/13/2022,f,$180.00,$180.00,2,28,180
53132475,9/14/2022,f,$240.00,$240.00,2,28,240
53132475,9/15/2022,f,$240.00,$240.00,1,28,240
53132475,9/16/2022,f,$240.00,$240.00,2,28,240
53132475,9/17/2022,f,$240.00,$240.00,2,28,240
53132475,9/18/2022,f,$213.00,$213.00,2,28,213
53132475,9/19/2022,f,$183.00,$183.00,2,28,183
53132475,9/20/2022,f,$240.00,$240.00,2,28,240
53132475,9/21/2022,f,$240.00,$240.00,1,28,240
53132475,9/22/2022,f,$260.00,$260.00,2,28,260
53132475,9/23/2022,f,$260.00,$260.00,2,28,260
53132475,9/24/2022,f,$260.00,$260.00,2,28,260
53132475,9/25/2022,f,$240.00,$240.00,2,28,240
53132475,9/26/2022,f,$240.00,$240.00,2,28,240
53132475,9/27/2022,f,$240.00,$240.00,2,28,240
53132475,9/28/2022,f,$240.00,$240.00,2,28,240
53132475,9/29/2022,f,$240.00,$240.00,2,28,240
53132475,9/30/2022,f,$240.00,$240.00,2,28,240
53132475,10/1/2022,f,$240.00,$240.00,2,28,240
53132475,10/2/2022,f,$240.00,$240.00,2,28,240
53132475,10/3/2022,f,$240.00,$240.00,2,28,240
53132475,10/4/2022,f,$240.00,$240.00,2,28,240
53132475,10/5/2022,f,$240.00,$240.00,2,28,240
